Player:Date:Value
Enzo Tchato:2024-12-01:2500000.0
Eray Cömert:2024-12-01:4000000.0
Eren Dinkci:2024-11-01:11313333.33
Erhan Masovic:2024-11-01:5231666.67
Eric Bailly:2024-12-01:3105000.0
Eric Dier:2024-11-01:12010000.0
Eric García:2024-12-01:19525000.0
Eric Martel:2024-11-01:7671000.0
Eric Tié Bi:2020-10-01:325000.0
Eric-Maxim Choupo-Moting:2024-11-01:2551000.0
Erik Botheim:2024-12-01:3442833.33
Erik Palmer-Brown:2024-11-01:1359333.33
Erling Haaland:2024-11-01:180000000.0
Ermedin Demirovic:2024-11-01:27893333.33
Esteban Saveljich:2023-12-01:506428.57
Ethan Ampadu:2024-04-01:11595000.0
Ethan Nwaneri:2024-09-01:7653333.33
Ethan Pinnock:2024-11-01:12326666.67
Evan Ferguson:2024-11-01:52883333.33
Evann Guessand:2024-12-01:7980000.0
Exequiel Palacios:2024-11-01:44450000.0
Ezequiel Ponce:2024-11-01:4629166.67
Ezri Konsa:2024-11-01:35000000.0
Fabian Bredlow:2024-11-01:1000000.0
Fabian Schär:2024-11-01:10000000.0
Fabiano Parisi:2024-12-01:9500000.0
Fabien Centonze:2024-12-01:3000000.0
Fabinho:2024-04-01:34272000.0
Fabio Chiarodia:2024-11-01:2000000.0
Fabio Depaoli:2023-12-01:3000000.0
Fabio Miretti:2024-12-01:15000000.0
Fabio Quagliarella:2023-12-01:541428.57
Fabián Ruiz:2025-01-01:33000000.0
Fabrizio Angileri:2024-12-01:1049166.67
Facundo Buonanotte:2024-11-01:17820000.0
Facundo Medina:2024-12-01:24990000.0
Facundo Pellistri:2025-01-01:9223333.33
Faitout Maouassa:2024-12-01:4101666.67
Falaye Sacko:2024-12-01:4000000.0
Fali:2024-12-01:2047500.0
Faouzi Ghoulam:2024-11-01:328000.0
Farid El Melali:2024-12-01:1442833.33
Faride Alidou:2024-11-01:2461500.0
Farès Chaïbi:2024-11-01:17940000.0
Fede San Emeterio:2024-12-01:1500000.0
Federico Baschirotto:2024-12-01:6078333.33
Federico Bonazzoli:2024-12-01:2545833.33
Federico Ceccherini:2024-11-01:1079333.33
Federico Chiesa:2024-12-01:36083333.33
Federico Di Francesco:2024-12-01:1400000.0
Federico Dimarco:2024-12-01:50000000.0
Federico Fazio:2024-12-01:400000.0
Federico Fernández:2024-04-01:518000.0
Federico Gatti:2024-12-01:18000000.0
Federico Valverde:2024-12-01:118166666.67
Felipe:2024-11-01:1500833.33
Felipe Anderson:2024-12-01:8213333.33
Felix Afena-Gyan:2024-04-01:4322714.29
Felix Agu:2024-11-01:3660833.33
Felix Nmecha:2024-11-01:20650000.0
Felix Passlack:2024-11-01:1771800.0
Felix Uduokhai:2024-11-01:7000000.0
Ferland Mendy:2024-12-01:21800000.0
Fernand Mayembo:2023-12-01:609428.57
Fernando:2024-12-01:2071666.67
Fernando Calero:2024-12-01:1839000.0
Fernando Neto:2023-02-01:250000.0
Fernando Pacheco:2024-12-01:2040000.0
Ferran Torres:2024-12-01:30475000.0
Festy Ebosele:2024-12-01:6000000.0
Fidel:2023-12-01:1000000.0
Fikayo Tomori:2024-12-01:40000000.0
Filip Jørgensen:2024-12-01:19566666.67
Filip Kosti:2024-12-01:6961666.67
Filip Ugrinic:2024-04-01:3834250.0
Filip Uremovic:2023-12-01:2035000.0
Filippo Bandinelli:2024-04-01:2647500.0
Filippo Ranocchia:2024-12-01:3966666.67
Filippo Terracciano:2024-12-01:4490000.0
Finn Dahmen:2024-11-01:4992500.0
Finn Ole Becker:2024-11-01:2563000.0
Fisnik Asllani:2023-12-01:798000.0
Flavien Tait:2024-11-01:2063666.67
Flavio Paoletti:2024-11-01:918333.33
Flavius Daniliuc:2024-11-01:6106000.0
Florent Mollet:2024-12-01:1816000.0
Florent Ogier:2024-12-01:310000.0
Florian Chabrolle:2023-12-01:204000.0
Florian Dietz:2024-11-01:629200.0
Florian Flick:2023-12-01:1537857.14
Florian Kainz:2024-11-01:2800000.0
Florian Lejeune:2024-12-01:3054166.67
Florian Müller:2024-11-01:1200000.0
Florian Neuhaus:2024-11-01:7160000.0
Florian Niederlechner:2024-04-01:619500.0
Florian Sotoca:2024-12-01:3044166.67
Florian Tardieu:2024-12-01:1021666.67
Florian Thauvin:2024-12-01:3000000.0
Florian Wirtz:2024-11-01:125841666.67
Flynn Downes:2024-11-01:8533333.33
Fodé Ballo-Touré:2024-11-01:3000000.0
Folarin Balogun:2024-12-01:30000000.0
Fran Beltrán:2024-12-01:6000000.0
Fran Delgado:2024-12-01:350000.0
Francesco Acerbi:2024-12-01:3555000.0
Francesco Caputo:2024-12-01:1028000.0
Franci Bouebari:2023-12-01:250000.0
Francis Coquelin:2024-12-01:1551666.67
Francisco Perruzzi:2024-12-01:476166.67
Francisco Portillo:2024-04-01:1063750.0
Francisco Vera:2021-05-01:139285.71
Franck Honorat:2024-11-01:11993333.33
Franck Kessié:2024-04-01:20687500.0
Franck Ribéry:2022-12-01:1000000.0
Franco Cervi:2024-12-01:1566666.67
Franco Russo:2024-12-01:900000.0
Frank Anguissa:2024-12-01:27456666.67
Frank Onyeka:2024-11-01:9000000.0
Frank Tsadjout:2023-12-01:1199250.0
François-Joseph Sollacaro:2023-12-01:300000.0
Fraser Forster:2024-11-01:1200000.0
Fred:2024-11-01:17550000.0
Frederik Rönnow:2024-11-01:4620000.0
Frederik Winther:2024-12-01:800000.0
Fredrik Jensen:2024-11-01:3495000.0
Frenkie de Jong:2024-12-01:70000000.0
Frédéric Guilbert:2024-12-01:4000000.0
Fábio:2024-01-01:1035333.33
Fábio Carvalho:2024-11-01:14006666.67
Fábio Vieira:2024-11-01:22870000.0
Félix Garreta:2023-12-01:187000.0
Félix Lemaréchal:2024-12-01:4641666.67
Gabri Veiga:2024-12-01:25425000.0
Gabriel Gudmundsson:2024-12-01:4905000.0
Gabriel Jesus:2024-11-01:65648333.33
Gabriel Paulista:2024-12-01:2050000.0
Gabriel Santos:2024-10-01:400000.0
Gabriel Strefezza:2024-12-01:6000000.0
Gabriel Suazo:2024-12-01:3449166.67
Gabriel Vidovic:2024-12-01:3435000.0
Gaetano Castrovilli:2024-12-01:7110000.0
Gary Medel:2023-12-01:812857.14
Gastón Álvarez:2024-12-01:14550000.0
Gauthier Gallon:2024-12-01:1220500.0
Gauthier Hein:2024-04-01:2438750.0
Gavi:2024-12-01:90000000.0
Gavin Bazunu:2024-11-01:15000000.0
Gaël Kakuta:2023-12-01:1863833.33
Gaëtan Charbonnier:2024-04-01:414357.14
Gaëtan Laborde:2024-12-01:10391666.67
Gaëtan Perrin:2024-12-01:2958333.33
Gelson Martins:2024-11-01:2502500.0
Genki Haraguchi:2024-11-01:518000.0
Geoffrey Kondogbia:2024-12-01:12340000.0
Georginio Rutter:2024-11-01:18000000.0
Georginio Wijnaldum:2024-04-01:6325714.29
Georgios Kyriakopoulos:2024-12-01:3532500.0
Gerard Deulofeu:2024-12-01:1340000.0
Gerard Gumbau:2024-12-01:3036666.67
Gerard Moreno:2024-12-01:10753333.33
Gerard Piqué:2023-05-01:3020000.0
Gerard Yepes:2023-12-01:500000.0
Germán Pezzella:2024-12-01:3213333.33
Gerrit Holtmann:2024-11-01:1117500.0
Gerson:2024-01-01:15175333.33
Gerzino Nyamsi:2024-12-01:4550000.0
Gerónimo Rulli:2024-11-01:5233333.33
Ghjuvanni Quilichini:2023-12-01:153571.43
Giacomo Bonaventura:2024-12-01:3000000.0
Giacomo Quagliata:2024-04-01:1749500.0
Giacomo Raspadori:2024-12-01:25606666.67
Gian Marco Ferrari:2024-12-01:1416333.33
Giangiacomo Magnani:2024-12-01:2976000.0
Gianluca Caprari:2024-12-01:4096666.67
Gianluca Gaetano:2024-12-01:5868333.33
Gianluca Mancini:2024-12-01:24550000.0
Gianluca Pegolo:2024-12-01:100000.0
Gianluca Scamacca:2024-12-01:34133333.33
Gianluigi Donnarumma:2024-12-01:40000000.0
Gideon Mensah:2024-12-01:2500000.0
Gil Dias:2024-12-01:908000.0
Giorgi Mamardashvili:2025-01-01:42000000.0
Giorgio Scalvini:2024-12-01:44966666.67
Giovani Lo Celso:2024-11-01:16000000.0
Giovanni Di Lorenzo:2024-12-01:15503333.33
Giovanni González:2024-12-01:2942500.0
Giovanni Reyna:2024-11-01:18224000.0
Giovanni Simeone:2024-12-01:10330000.0
Giulian Biancone:2024-11-01:3275000.0
Giulio Donati:2024-12-01:310500.0
Giulio Maggiore:2024-12-01:3500000.0
Giuseppe Pezzella:2024-12-01:2200000.0
Gonzalo Escalante:2024-12-01:1548333.33
Gonzalo Melero:2024-12-01:1842666.67
Gonzalo Montiel:2024-11-01:10000000.0
Gonzalo Plata:2024-05-01:5000000.0
Gonzalo Verdú:2023-12-01:700000.0
Gonzalo Villar:2024-12-01:2978666.67
Gonçalo Guedes:2024-12-01:15265000.0
Gonçalo Paciência:2024-11-01:1519200.0
Gorka Guruzeta:2024-12-01:17380000.0
Granit Xhaka:2024-11-01:20000000.0
Gregor Kobel:2024-11-01:39991666.67
Grejohn Kyei:2024-12-01:1550000.0
Grigoris Kastanos:2024-12-01:1800000.0
Grischa Prömel:2024-11-01:7000000.0
Grégoire Defrel:2024-12-01:1000000.0
Guglielmo Vicario:2024-11-01:34783333.33
Guido Rodríguez:2024-12-01:20366666.67
Guillermo Maripán:2024-12-01:10000000.0
Guillermo Ochoa:2024-12-01:1040833.33
Gustavo Scarpa:2024-12-01:7653333.33
Guéla Doué:2024-12-01:7000000.0
Gvidas Gineitis:2024-12-01:1983333.33
Gédéon Kalulu:2024-12-01:3601666.67
Habib Diallo:2024-04-01:14440000.0
Hakan Çalhanolu:2024-12-01:44416666.67
Hakim Ziyech:2024-11-01:9142500.0
Halil Derviolu:2024-11-01:1005333.33
Hamari Traoré:2024-12-01:6265000.0
Hamed Junior Traoré:2024-12-01:17088333.33
Hamza Sakhi:2023-12-01:2000000.0
Han-Noah Massengo:2024-11-01:4000000.0
Hannes Wolf:2024-12-01:2000000.0
Hans Hateboer:2024-12-01:3553333.33
Hans Nicolussi Caviglia:2024-12-01:3000000.0
Haris Belkebla:2024-12-01:1765000.0
Haris Seferovic:2024-04-01:4000000.0
Harrison Reed:2024-11-01:15294000.0
Harry Kane:2024-11-01:101200000.0
Harry Maguire:2024-11-01:18240000.0
Harry Souttar:2024-04-01:12337500.0
Harry Toffolo:2024-11-01:5000000.0
Harry Wilson:2024-11-01:17000000.0
Harry Winks:2024-11-01:12000000.0
Harvey Barnes:2024-11-01:35000000.0
Harvey Elliott:2024-11-01:34883333.33
Harvey White:2023-10-01:600000.0
Hee-chan Hwang:2024-11-01:24890000.0
Helibelton Palacios:2023-12-01:1200000.0
Henning Matriciani:2024-04-01:944250.0
Henrikh Mkhitaryan:2024-12-01:6000000.0
Henrique:2024-05-01:194750.0
Heung-min Son:2024-11-01:45650000.0
Hianga'a Mbock:2024-12-01:722333.33
Hicham Boudaoui:2024-12-01:9000000.0
Himad Abdelli:2024-12-01:3955000.0
Hiroki Ito:2024-11-01:28790000.0
Hirving Lozano:2024-11-01:15798333.33
Houboulang Mendes:2024-12-01:759000.0
Houssem Aouar:2024-12-01:10295000.0
Hrvoje Smolcic:2024-11-01:3108000.0
Hugo Bueno:2024-11-01:6000000.0
Hugo Duro:2024-12-01:15973333.33
Hugo Ekitiké:2024-11-01:19480000.0
Hugo Guillamón:2024-12-01:8000000.0
Hugo Lloris:2024-12-01:1226000.0
Hugo Magnetti:2024-12-01:6786666.67
Hugo Mallo:2024-12-01:1596666.67
Hugo Novoa:2024-12-01:2503333.33
Hugo Siquet:2024-12-01:5000000.0
Héctor Bellerín:2024-12-01:4246666.67
Iago:2024-11-01:4195000.0
Iago Aspas:2024-12-01:3000000.0
Ibrahim Amadou:2023-12-01:1525714.29
Ibrahim Diakité:2024-11-01:814666.67
Ibrahim Salah:2024-12-01:4091666.67
Ibrahim Sulemana:2024-12-01:3953333.33
Ibrahima Diallo:2024-05-01:6566000.0
Ibrahima Konaté:2024-11-01:44813333.33
Ibrahima Koné:2024-12-01:2515000.0
Ibrahima Niane:2024-12-01:1049333.33
Ibrahima Sissoko:2024-12-01:5895000.0
Iddrisu Baba:2024-12-01:2224500.0
Idrissa Gueye:2024-11-01:3114000.0
Ignacio Pussetto:2023-12-01:2500000.0
Ignatius Ganago:2024-12-01:3047500.0
Igor:2024-11-01:17000000.0
Igor Zubeldia:2024-12-01:22000000.0
Ihlas Bebou:2024-11-01:4000000.0
Iker Muniain:2024-12-01:5121666.67
Iké Ugbo:2023-12-01:3090000.0
Ilaix Moriba:2024-12-01:3000000.0
Ilia Gruev:2024-11-01:4980000.0
Ilija Nestorovski:2023-12-01:414000.0
Illan Meslier:2023-12-01:20180000.0
Ilyes Chetti:2024-05-01:358100.0
Ilyes Housni:2024-11-01:2818333.33
Irvin Cardona:2024-12-01:2381333.33
Isaac Price:2024-12-01:1998333.33
Isaac Success:2024-12-01:2608333.33
Isak Hien:2024-12-01:19101666.67
Isco:2024-12-01:8000000.0
Islam Slimani:2024-12-01:1208666.67
Ismail Jakobs:2024-12-01:8000000.0
Ismaily:2024-12-01:1819666.67
Ismaël Bennacer:2024-12-01:30333333.33
Ismaël Boura:2023-12-01:1014285.71
Ismaël Diallo:2023-12-01:1500000.0
Ismaël Doukouré:2024-12-01:10203333.33
Ismaël Gharbi:2024-11-01:7425000.0
Issa Diop:2024-11-01:20164000.0
Issa Kaboré:2024-11-01:9990000.0
Issiaga Sylla:2024-12-01:2500000.0
Ivan Ili:2024-12-01:18000000.0
Ivan Ordets:2024-11-01:2564000.0
Ivan Perisic:2024-12-01:2223333.33
Ivan Provedel:2024-12-01:14000000.0
Ivan Radovanovic:2023-09-01:424000.0
Ivan Rakitic:2024-12-01:3553333.33
Ivan Sunjic:2023-12-01:2002500.0
Ivan Toney:2024-11-01:49550000.0
Ivo Grbic:2024-11-01:3500000.0
Iván Alejo:2024-12-01:1499000.0
Iván Balliu:2024-12-01:2083333.33
Iván Fresneda:2024-12-01:9406666.67
Iván Martín:2024-12-01:14920000.0
Iván Romero:2023-12-01:796000.0
Iván Sánchez:2024-12-01:1000000.0
Iván Villar:2024-12-01:1269666.67
Iza Carcelén:2024-12-01:1543333.33
Iñaki Williams:2024-12-01:25000000.0
Iñigo Eguaras:2024-04-01:873000.0
Iñigo Lekue:2024-12-01:3000000.0
Iñigo Martínez:2024-12-01:5256666.67
Iñigo Ruiz de Galarreta:2024-12-01:5000000.0
Jacek Goralski:2023-12-01:721428.57
Jack Colback:2023-12-01:617142.86
Jack Grealish:2024-11-01:61508333.33
Jack Harrison:2024-11-01:18400000.0
Jack Hendry:2023-12-01:3057142.86
Jack Stacey:2024-04-01:2167928.57
Jack Stephens:2024-11-01:2053000.0
Jackson Porozo:2024-11-01:3298000.0
Jacob Bruun Larsen:2024-11-01:7390000.0
Jacob Murphy:2024-11-01:15000000.0
Jacob Ramsey:2024-11-01:35840000.0
Jacopo Fazzini:2024-12-01:6000000.0
Jacopo Sala:2024-04-01:268750.0
Jacopo Segre:2023-12-01:1691333.33
Jadon Sancho:2024-11-01:29460000.0
Jae-sung Lee:2024-11-01:2557000.0
Jaidon Anthony:2024-11-01:6003333.33
Jaime Báez:2024-12-01:927500.0
Jaime Mata:2024-12-01:910166.67
Jaime Seoane:2024-04-01:2067500.0
Jairo Riedewald:2024-11-01:2892000.0
Jaka Bijol:2025-01-01:13300000.0
Jakub Kaminski:2024-11-01:6325000.0
Jakub Kiwior:2024-11-01:29600000.0
Jamaal Lascelles:2024-11-01:7000000.0
Jamal Lewis:2024-11-01:3501666.67
Jamal Lowe:2024-11-01:1500000.0
Jamal Musiala:2025-01-01:127390000.0
James Bree:2024-11-01:2200000.0
James Garner:2024-11-01:21980000.0
James Justin:2024-11-01:15000000.0
James Maddison:2024-11-01:70000000.0
James Milner:2024-11-01:1000833.33
James Tarkowski:2024-11-01:13000000.0
James Tomkins:2024-11-01:700000.0
James Ward-Prowse:2024-11-01:31470000.0
Jamie Gittens:2024-11-01:28000000.0
Jamie Leweling:2024-11-01:8275000.0
Jamie Vardy:2024-11-01:1000000.0
Jan Bednarek:2024-11-01:11000000.0
Jan Oblak:2024-12-01:28370000.0
Jan Olschowsky:2024-11-01:630000.0
Jan Paul van Hecke:2024-11-01:17671333.33
Jan Thielmann:2024-11-01:5186000.0
Janik Haberer:2024-11-01:3343333.33
Janis Antiste:2024-04-01:2356000.0
Janis Blaswich:2024-11-01:2278333.33
Jannes Horn:2023-12-01:1201500.0
Jaouen Hadjam:2024-11-01:1950000.0
Japhet Tanganga:2024-11-01:1972833.33
Jarrod Bowen:2024-11-01:50000000.0
Jason Berthomier:2023-12-01:561333.33
Jason Mbock:2023-12-01:151884.61
Jaume Costa:2024-12-01:908333.33
Javi Galán:2024-12-01:7000000.0
Javi Llabrés:2024-12-01:718000.0
Javi Puado:2024-12-01:8000000.0
Javi Sánchez:2024-12-01:1505000.0
Javier Manquillo:2024-12-01:1802666.67
Javier Pastore:2024-04-01:409600.0
Javito:2023-12-01:100000.0
Jawad El Yamiq:2023-12-01:1994000.0
Jay Stansfield:2024-11-01:3416500.0
Jayden Braaf:2024-11-01:828400.0
Jean Lucas:2023-12-01:5182857.14
Jean Onana:2024-12-01:3999000.0
Jean-Charles Castelletto:2024-12-01:3500000.0
Jean-Clair Todibo:2024-12-01:35000000.0
Jean-Claude Billong:2023-12-01:291000.0
Jean-Daniel Akpa Akpro:2024-12-01:1000000.0
Jean-Eudes Aholou:2024-12-01:848000.0
Jean-Kévin Duverne:2024-12-01:3500000.0
Jean-Paul Boëtius:2024-04-01:1249250.0
Jean-Philippe Mateta:2024-11-01:17540000.0
Jean-Ricner Bellegarde:2024-11-01:15000000.0
Jean-Victor Makengo:2024-12-01:6203333.33
Jeanuël Belocian:2024-12-01:9986666.67
Jeff Reine-Adélaïde:2024-12-01:2110000.0
Jefferson Lerma:2024-11-01:20000000.0
Jeffrey Gouweleeuw:2024-11-01:2056000.0
Jeffrey Schlupp:2024-11-01:7000000.0
Jeison Murillo:2024-05-01:911800.0
Jens Cajuste:2024-12-01:10000000.0
Jens Stage:2024-11-01:7455000.0
Jerdy Schouten:2024-11-01:27086666.67
Jere Uronen:2024-02-01:1000000.0
Jeremain Lens:2023-12-01:95916.67
Jeremie Frimpong:2024-11-01:50000000.0
Jeremy Sarmiento:2025-01-01:6410000.0
Jeremy Toljan:2024-12-01:3583333.33
Jeroen Zoet:2024-12-01:400000.0
Jesper Lindstrøm:2024-12-01:22195000.0
Jesse Lingard:2024-04-01:6260000.0
Jessic Ngankam:2024-11-01:1626666.67
Jesús Corona:2024-12-01:3612500.0
Jesús Navas:2024-12-01:2539166.67
Jesús Vázquez:2024-12-01:2901666.67
Jhon Durán:2024-11-01:19664000.0
Jhon Lucumí:2024-12-01:16540000.0
Jim Allevinah:2024-12-01:2000000.0
Jimmy Cabot:2024-12-01:2542500.0
Jiri Pavlenka:2024-11-01:1510000.0
Joachim Andersen:2024-11-01:35000000.0
Joakim Maehle:2024-11-01:14000000.0
Joan González:2024-12-01:4630000.0
Joan Jordán:2024-12-01:3588333.33
Joaquín:2023-12-01:1500000.0
Joaquín Blázquez:2023-12-01:409285.71
Joaquín Correa:2024-12-01:6320000.0
Joaquín Fernández:2024-11-01:1580000.0
Joaquín Sosa:2024-12-01:1500000.0
Jodel Dossou:2023-12-01:815428.57
Joe Aribo:2024-11-01:5116000.0
Joe Bryan:2023-12-01:2272000.0
Joe Gelhardt:2024-04-01:7135000.0
Joe Gomez:2024-11-01:27325000.0
Joe Hodge:2024-11-01:1506000.0
Joe Rodon:2024-11-01:7824000.0
Joe Rothwell:2024-11-01:2592500.0
Joe Scally:2024-11-01:10200000.0
Joe Willock:2024-11-01:30485000.0
Joe Worrall:2024-11-01:7811666.67
Joel Matip:2024-11-01:8006666.67
Joel Mero:2021-02-01:56666.67
Joel Pohjanpalo:2024-12-01:5353333.33
Joel Voelkerling Persson:2024-11-01:409000.0
Joel Ward:2024-11-01:1000000.0
Joelinton:2024-11-01:40188000.0
Johan Gastien:2024-12-01:510000.0
Johan Mojica:2024-12-01:2233500.0
Johan Vásquez:2024-12-01:9593333.33
Johann Lepenant:2024-12-01:6186666.67
John Brooks:2024-11-01:2000000.0
John Donald:2023-12-01:952857.14
John McGinn:2024-11-01:30000000.0
John Stones:2024-11-01:38000000.0
Johnny Cardoso:2024-12-01:22323333.33
Jon Karrikaburu:2024-12-01:2500000.0
Jon Magunazelaia:2024-12-01:999000.0
Jon Moncayola:2024-12-01:7203333.33
Jon Morcillo:2024-04-01:1758750.0
Jon Pacheco:2024-12-01:14370000.0
Jonas Hector:2023-12-01:3500000.0
Jonas Hofmann:2024-11-01:10324000.0
Jonas Martin:2024-12-01:1019666.67
Jonas Omlin:2024-11-01:6301666.67
Jonas Wind:2024-11-01:20081666.67
Jonathan Bamba:2024-12-01:9223333.33
Jonathan Burkardt:2024-11-01:11310000.0
Jonathan Clauss:2024-12-01:12320000.0
Jonathan David:2024-12-01:50000000.0
Jonathan Gradit:2024-12-01:4542500.0
Jonathan Ikoné:2024-12-01:10275000.0
Jonathan Tah:2024-11-01:29883333.33
Jonjo Shelvey:2024-11-01:2666666.67
Jonjoe Kenny:2024-04-01:2125000.0
Jonny Evans:2024-11-01:2000000.0
Jordan Amavi:2024-12-01:1228000.0
Jordan Ayew:2024-11-01:4000000.0
Jordan Ferri:2024-12-01:4548333.33
Jordan Henderson:2024-11-01:4565000.0
Jordan Larsson:2024-12-01:2502500.0
Jordan Lefort:2024-12-01:991333.33
Jordan Lotomba:2024-12-01:8000000.0
Jordan Pickford:2024-11-01:22000000.0
Jordan Veretout:2024-12-01:15000000.0
Jordan Zemura:2024-12-01:5115000.0
Jordi Alba:2024-02-01:4280000.0
Jordi Masip:2023-12-01:1000000.0
Jordi Osei-Tutu:2024-11-01:535333.33
Jorge Cuenca:2024-12-01:5918333.33
Jorginho:2024-11-01:12354000.0
Joris Chotard:2024-12-01:10000000.0
Josan:2023-12-01:1000000.0
Joseba Zaldua:2024-12-01:921666.67
Joselu:2024-12-01:5000000.0
Joseph Aidoo:2024-12-01:4000000.0
Josh Dasilva:2024-11-01:10184000.0
Josh Doig:2024-12-01:6080000.0
Josh Onomah:2024-04-01:1246500.0
Josha Vagnoman:2024-11-01:9966666.67
Joshua Kimmich:2024-11-01:53300000.0
Joshua Quarshie:2024-12-01:798166.67
Joshua Zirkzee:2024-12-01:47700000.0
Josip Brekalo:2024-12-01:3573333.33
Josip Juranovic:2024-11-01:7715000.0
Josip Stanisic:2024-11-01:25466666.67
Josko Gvardiol:2024-11-01:75033333.33
Josuha Guilavogui:2024-11-01:738400.0
José Carlos Lazo:2023-12-01:2500000.0
José Fonte:2024-12-01:124166.67
José Gayà:2024-12-01:25441666.67
José Gragera:2024-12-01:2500000.0
José Luis Morales:2024-12-01:1578333.33
José Luis Palomino:2024-12-01:728000.0
José Mari:2024-12-01:208333.33
José María Giménez:2024-12-01:22653333.33
José Pozo:2024-12-01:1000000.0
José Sá:2024-11-01:14240000.0
João Cancelo:2024-12-01:26383333.33
João Félix:2024-12-01:30066666.67
João Gomes:2024-11-01:33265000.0
João Moutinho:2024-12-01:800000.0
João Palhinha:2024-11-01:55083333.33
João Victor:2024-12-01:2730891.67
Joël Veltman:2024-11-01:10000000.0
Juan Bernat:2024-12-01:4180000.0
Juan Cabal:2024-12-01:3301666.67
Juan Carlos:2024-12-01:206833.33
Juan Carlos Arana:2023-12-01:508500.0
Juan Cruz:2024-12-01:1860800.0
Juan Cuadrado:2024-12-01:1086666.67
Juan Foyth:2024-12-01:15610000.0
Juan Jesus:2024-12-01:2545833.33
Juan Larios:2024-11-01:4665000.0
Juan Miranda:2024-12-01:8690000.0
Juan Musso:2024-12-01:5240000.0
Juan Pérez:2023-12-01:600000.0
Juan Álvarez:2023-06-01:79400.0
Juanjo Narváez:2023-12-01:833714.29
Juanmi:2024-12-01:6200000.0
Juanpe:2024-12-01:1017000.0
Jubal:2024-12-01:2000000.0
Jude Bellingham:2024-12-01:180000000.0
Jules Koundé:2024-12-01:45833333.33
Julian Baumgartlinger:2023-12-01:416857.14
Julian Brandt:2024-11-01:40000000.0
Julian Jeanvier:2024-11-01:757416.67
Julian Kristoffersen:2023-12-01:176750.0
Julian Ryerson:2024-11-01:19600000.0
Julian Weigl:2024-11-01:6416000.0
Julien Laporte:2024-12-01:2000000.0
Julien Le Cardinal:2024-12-01:1500000.0
Julien Ponceau:2024-12-01:3458333.33
Julio Enciso:2024-11-01:22000000.0
Julius Beck:2024-12-01:337833.33
Junior Dina Ebimbe:2024-11-01:12204000.0
Junior Firpo:2024-04-01:7367500.0
Junior Messias:2024-12-01:2545833.33
Junior Sambia:2024-12-01:2040833.33
Junior Stanislas:2023-12-01:517428.57
Junya Ito:2024-12-01:8203333.33
Justin Diehl:2024-11-01:2462500.0
Justin Kluivert:2024-11-01:13648000.0
Justin Njinmah:2024-11-01:8840000.0
Jérémie Bela:2024-12-01:632000.0
Jérémie Boga:2024-12-01:15000000.0
Jérémy Doku:2024-11-01:64950000.0
Jérémy Le Douaron:2024-12-01:5000000.0
Jérôme Boateng:2024-12-01:407375.0
Jérôme Roussillon:2024-11-01:2500000.0
Jørgen Strand Larsen:2024-12-01:24016666.67
Kaan Ayhan:2024-11-01:4694666.67
Kai Havertz:2024-11-01:68216666.67
Kaiky:2024-12-01:2046666.67
Kaj Sierhuis:2024-11-01:1788000.0
Kalidou Koulibaly:2024-04-01:12420000.0
Kalvin Phillips:2024-11-01:25462000.0
Kamaldeen Sulemana:2024-11-01:13486666.67
Kamory Doumbia:2024-12-01:4620000.0
Kang-in Lee:2024-12-01:24660000.0
Kaoru Mitoma:2024-11-01:45083333.33
Karamoko Dembélé:2024-12-01:869500.0
Karim Adeyemi:2024-11-01:28105000.0
Karim Bellarabi:2024-04-01:1060535.71
Karim Benzema:2024-04-01:16450000.0
Karim Onisiwo:2024-11-01:1603000.0
Karim Rekik:2024-04-01:4000000.0
Karl Toko Ekambi:2024-04-01:5390000.0
Karol Fila:2024-12-01:706833.33
Karol Linetty:2024-12-01:3500000.0
Kasper Dolberg:2024-12-01:11980000.0
Kasper Schmeichel:2024-12-01:1000000.0
Kastriot Dermaku:2024-12-01:254500.0
Kays Ruiz-Atil:2024-04-01:755000.0
Keane Lewis-Potter:2024-11-01:14622000.0
Keidi Bare:2023-12-01:3046428.57
Kelechi Iheanacho:2024-11-01:12353333.33
Kelvin Amian:2024-12-01:2498000.0
Kelvin Yeboah:2024-12-01:3923333.33
Kenan Karaman:2023-12-01:1400000.0
Kenedy:2024-12-01:2000000.0
Kenji-Van Boto:2024-04-01:487000.0
Kenny Lala:2024-12-01:2988333.33
Kenny Tete:2024-11-01:15000000.0
Kepa Arrizabalaga:2024-12-01:12026666.67
Kerem Demirbay:2024-11-01:4778000.0
Kerim Calhanoglu:2024-04-01:547250.0
Keven Schlotterbeck:2024-11-01:5635000.0
Kevin Agudelo:2024-04-01:3883214.29
Kevin Akpoguma:2024-11-01:3054000.0
Kevin Behrens:2024-11-01:2206666.67
Kevin Bonifazi:2024-12-01:1887500.0
Kevin Danso:2024-12-01:24990000.0
Kevin De Bruyne:2024-11-01:51320000.0
Kevin Kampl:2024-11-01:3500000.0
Kevin Lasagna:2024-11-01:1014083.33
Kevin Mbabu:2024-11-01:3937000.0
Kevin Paredes:2024-11-01:7245000.0
Kevin Schade:2024-11-01:22354000.0
Kevin Spadanuda:2024-04-01:614750.0
Kevin Stöger:2024-11-01:4816666.67
Kevin Trapp:2024-11-01:4260000.0
Kevin Vogt:2024-11-01:2052000.0
Kevin Volland:2024-11-01:4112000.0
Kevin Vázquez:2024-12-01:818333.33
